date;user;v;a;tweet
03.06.19 08:26;CliveSC;6.20;5.09;RT @jonsnowC4: Millionaire Brexit backer Arron Banks eagerly pursued a multibillion-pound gold deal brought to him by a Russian oligarch with links to the Kremlin just months before the EU referendum, Channel 4 News can reveal. #TheBanksFiles https://t.co/S5tfnzqRFM https://t.co/jubNBaElRA
03.06.19 08:26;Lucy__Woodcock;5.12;4.43;Witnessed such abject racism last night 💔 Can't help but feel that the level of hate & discrimination in our society is on the rise because of #Brexit 😔 Hoping we find a way through this mess & never forget the importance of showing love to one another 🙏
03.06.19 08:26;oxmailnathanb;6.32;4.20;RT @PickardJE: “The day after we vote to leave, we hold all the cards and we can choose the path we want.” – Michael Gove, April 2016 “I don't believe it (no-deal Brexit) will be Armageddon” - Suella Braverman, March 2019
03.06.19 08:26;MaryRic44976686;5.86;4.99;RT @IanDunt: Govt by bribery: £80m to Nissan. £1bn to the DUP. And now £1.6bn to Labour MPs to vote for May's Brexit deal. We used to laugh at countries that did business this way. https://t.co/tUGrHaRrJE
03.06.19 08:26;DavidHerschell;5.12;3.71;RT @therightarticle: Frances O'Grady: Theresa May's Brexit promises on workers' rights are worthless https://t.co/xLsIaemvFc
03.06.19 08:26;Peachs_Almanac;5.46;4.87;"Not a ""smear campaign"" you arse - just that the quality of food (especially meat) is objectively higher in Europe than it is in the US. Look at your 'farms' they're fucking disgusting and an absoluteshame to humanity... #foodsafety #Brexit https://t.co/AOMUUpyETi"
03.06.19 08:26;justthinking03;5.09;4.76;RT @WeNeedEU: If Brexit offered benefits, the only 'uncertainty' would be over how much bubbly to buy. If the uncertainty is damaging to businesses, it follows that they see Brexit as damaging.
03.06.19 08:26;marmeladejam;5.51;4.78;RT @BenPBradshaw: More brilliant journalism from @Channel4News on the main funder of #Brexit, Arron Banks. More questions for him & the UK’s investigatory authorities. Mrs May has still not responded to the @DailyMailUK claim she intervened to block an investigation into Banks. https://t.co/487UxtdtAR
03.06.19 08:26;jenninemorgan;6.06;4.47;RT @gerardjasper: Of the 650 MP’s in Parliament over 15% were in the legal profession before being elected. There is approx 107 of them. We all know what lawyers and solicitors like most don’t we.£££ Most of them are trying to stop Brexit. Time to turf them out.
03.06.19 08:26;Roger_Da_Costa;5.65;3.78;RT @Roger_Da_Costa: 70% of Conservative constituencies and 60% of Labour constituencies voted Leave. Two thirds of MP's are Remainers. Brexit was never going to be straight forward with them at the helm. #BBCQT
03.06.19 08:26;ErdmuteD;5.37;4.10;RT @matthud59: Historic day as Scottish and Welsh parliaments reject May’s Brexit deal https://t.co/rUDOAJGGH5
03.06.19 08:26;Dunholme;4.59;4.84;RT @MikeARPowell: @Stop_The_EU Some of the old champions of #Brexit grow weary of the fight. We must continue that fight until we win.
03.06.19 08:26;HichemBH;6.41;4.55;RT @martibartfast: Found the government's original Brexit planning document. On the back of a kids smoothie packet. https://t.co/QSdebLqnwf
03.06.19 08:26;TheCommonSpace;6.42;4.97;The six tests, like Gordon Brown’s five tests for the Euro and Keir Starmer’s six tests for supporting May’s Brexit deal, have just one purpose: to prevent the thing you are testing from ever coming to fruition, without publicly rejecting it outright. https://t.co/npyWlUSdO2
